2025-10-16 15:42:22, INFO: Using device: cpu
2025-10-16 15:42:23, INFO: human number: 5
2025-10-16 15:42:23, INFO: Human policy: orca
2025-10-16 15:42:23, INFO: Not randomize human's radius and preferred speed
2025-10-16 15:42:23, INFO: Training simulation: hybrid_scenario, test simulation: hybrid_scenario
2025-10-16 15:42:23, INFO: Traffic length: 14.0, Traffic height: 3.0, circle width: 7.0
2025-10-16 15:42:23, INFO: Agent is invisible and has holonomic kinematic constraint
2025-10-16 15:42:23, INFO: Load imitation learning trained weights.
2025-10-16 15:42:23, INFO: Current learning rate: 0.001000
2025-10-16 15:44:00, INFO: TRAIN in episode 56 has success rate: 1.00, collision rate: 0.00, nav time: 27.25, total reward: 0.0581
2025-10-16 15:44:01, INFO: TRAIN in episode 57 has success rate: 1.00, collision rate: 0.00, nav time: 27.00, total reward: 0.0073
2025-10-16 15:44:01, INFO: TRAIN in episode 58 has success rate: 0.00, collision rate: 1.00, nav time: 50.00, total reward: -0.1032
2025-10-16 15:44:02, INFO: TRAIN in episode 59 has success rate: 1.00, collision rate: 0.00, nav time: 29.75, total reward: 0.0447
2025-10-16 15:44:03, INFO: TRAIN in episode 60 has success rate: 1.00, collision rate: 0.00, nav time: 24.75, total reward: 0.0757
2025-10-16 15:44:04, INFO: TRAIN in episode 61 has success rate: 0.00, collision rate: 1.00, nav time: 50.00, total reward: -0.1364
2025-10-16 15:44:04, INFO: TRAIN in episode 62 has success rate: 0.00, collision rate: 1.00, nav time: 50.00, total reward: -0.2200
2025-10-16 15:44:05, INFO: TRAIN in episode 63 has success rate: 1.00, collision rate: 0.00, nav time: 29.00, total reward: 0.0484
2025-10-16 15:44:05, INFO: TRAIN in episode 64 has success rate: 0.00, collision rate: 1.00, nav time: 50.00, total reward: -0.1134
2025-10-16 15:44:06, INFO: TRAIN in episode 65 has success rate: 1.00, collision rate: 0.00, nav time: 31.50, total reward: 0.0359
2025-10-16 15:44:07, INFO: TRAIN in episode 66 has success rate: 1.00, collision rate: 0.00, nav time: 33.75, total reward: 0.0006
2025-10-16 15:44:08, INFO: TRAIN in episode 67 has success rate: 1.00, collision rate: 0.00, nav time: 35.75, total reward: 0.0172
2025-10-16 15:44:09, INFO: TRAIN in episode 68 has success rate: 1.00, collision rate: 0.00, nav time: 31.75, total reward: 0.0362
2025-10-16 15:44:10, INFO: TRAIN in episode 69 has success rate: 1.00, collision rate: 0.00, nav time: 31.50, total reward: 0.0350
2025-10-16 15:44:10, INFO: TRAIN in episode 70 has success rate: 0.00, collision rate: 1.00, nav time: 50.00, total reward: -0.1922
2025-10-16 15:44:11, INFO: TRAIN in episode 71 has success rate: 1.00, collision rate: 0.00, nav time: 26.50, total reward: 0.0601
2025-10-16 15:44:12, INFO: TRAIN in episode 72 has success rate: 1.00, collision rate: 0.00, nav time: 31.00, total reward: 0.0392
2025-10-16 15:44:14, INFO: TRAIN in episode 73 has success rate: 1.00, collision rate: 0.00, nav time: 31.50, total reward: 0.0372
